genome1,genome2,pair_id,S16_Vsearch_status,FastANI_status,Mash_status,FastAAI_Jaccard_status
GCA_000878905.1,GCA_001274715.1,GCA_000878905.1__GCA_001274715.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000878905.1,GCA_006539965.1,GCA_000878905.1__GCA_006539965.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000878905.1,GCA_900100065.1,GCA_000878905.1__GCA_900100065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000931715.1,GCA_042661445.1,GCA_000931715.1__GCA_042661445.1,PASS,PASS,PASS,PASS
GCA_000931735.1,GCA_900444805.1,GCA_000931735.1__GCA_900444805.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_009035845.1,GCA_000931755.1__GCA_009035845.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_009759685.1,GCA_000931755.1__GCA_009759685.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_016746035.1,GCA_000931755.1__GCA_016746035.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_017090145.1,GCA_000931755.1__GCA_017090145.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_020911985.1,GCA_000931755.1__GCA_020911985.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_024618585.1,GCA_000931755.1__GCA_024618585.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_051948115.1,GCA_000931755.1__GCA_051948115.1,PASS,PASS,PASS,PASS
GCA_000931755.1,GCA_900444725.1,GCA_000931755.1__GCA_900444725.1,PASS,PASS,PASS,PASS
GCA_000934465.1,GCA_002902635.1,GCA_000934465.1__GCA_002902635.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000934465.1,GCA_900458705.1,GCA_000934465.1__GCA_900458705.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000935645.1,GCA_002699855.1,GCA_000935645.1__GCA_002699855.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000935645.1,GCA_022828345.1,GCA_000935645.1__GCA_022828345.1,PASS,PASS,PASS,PASS
GCA_000935675.1,GCA_001400515.1,GCA_000935675.1__GCA_001400515.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_000935765.1,GCA_000935725.1__GCA_000935765.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935725.1,GCA_001400185.1,GCA_000935725.1__GCA_001400185.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935725.1,GCA_001400335.1,GCA_000935725.1__GCA_001400335.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935725.1,GCA_001400595.1,GCA_000935725.1__GCA_001400595.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_001400635.1,GCA_000935725.1__GCA_001400635.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935725.1,GCA_001400855.1,GCA_000935725.1__GCA_001400855.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_001400955.1,GCA_000935725.1__GCA_001400955.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935725.1,GCA_001401135.1,GCA_000935725.1__GCA_001401135.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_001401175.1,GCA_000935725.1__GCA_001401175.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935725.1,GCA_001401385.1,GCA_000935725.1__GCA_001401385.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_001401395.1,GCA_000935725.1__GCA_001401395.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_001401405.1,GCA_000935725.1__GCA_001401405.1,PASS,PASS,PASS,PASS
GCA_000935725.1,GCA_028993425.1,GCA_000935725.1__GCA_028993425.1,PASS,PASS,PASS,PASS
GCA_000935765.1,GCA_001400185.1,GCA_000935765.1__GCA_001400185.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935765.1,GCA_001400335.1,GCA_000935765.1__GCA_001400335.1,PASS,PASS,PASS,PASS
GCA_000935765.1,GCA_001400595.1,GCA_000935765.1__GCA_001400595.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_001400635.1,GCA_000935765.1__GCA_001400635.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935765.1,GCA_001400855.1,GCA_000935765.1__GCA_001400855.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_001400955.1,GCA_000935765.1__GCA_001400955.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000935765.1,GCA_001401135.1,GCA_000935765.1__GCA_001401135.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_001401175.1,GCA_000935765.1__GCA_001401175.1,PASS,PASS,PASS,PASS
GCA_000935765.1,GCA_001401385.1,GCA_000935765.1__GCA_001401385.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_001401395.1,GCA_000935765.1__GCA_001401395.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_001401405.1,GCA_000935765.1__GCA_001401405.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000935765.1,GCA_028993425.1,GCA_000935765.1__GCA_028993425.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000940845.1,GCA_042660385.1,GCA_000940845.1__GCA_042660385.1,PASS,PASS,PASS,PASS
GCA_000940995.1,GCA_003025515.1,GCA_000940995.1__GCA_003025515.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000941075.1,GCA_900660505.1,GCA_000941075.1__GCA_900660505.1,PASS,PASS,PASS,PASS
GCA_000949285.1,GCA_001042715.1,GCA_000949285.1__GCA_001042715.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000949525.1,GCA_001457015.1,GCA_000949525.1__GCA_001457015.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000949525.1,GCA_900094985.1,GCA_000949525.1__GCA_900094985.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000949655.1,GCA_016027055.1,GCA_000949655.1__GCA_016027055.1,PASS,PASS,PASS,PASS
GCA_000949655.1,GCA_900444855.1,GCA_000949655.1__GCA_900444855.1,PASS,PASS,PASS,PASS
GCA_000949955.1,GCA_002954725.1,GCA_000949955.1__GCA_002954725.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000949955.1,GCA_003026275.1,GCA_000949955.1__GCA_003026275.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950005.1,GCA_003026365.1,GCA_000950005.1__GCA_003026365.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950095.1,GCA_003025975.1,GCA_000950095.1__GCA_003025975.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950095.1,GCA_003026355.1,GCA_000950095.1__GCA_003026355.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950265.1,GCA_003026395.1,GCA_000950265.1__GCA_003026395.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950415.1,GCA_003026235.1,GCA_000950415.1__GCA_003026235.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000950415.1,GCA_030685535.1,GCA_000950415.1__GCA_030685535.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000951135.1,GCA_026967475.1,GCA_000951135.1__GCA_026967475.1,PASS,PASS,PASS,PASS
GCA_000953635.1,GCA_001467875.1,GCA_000953635.1__GCA_001467875.1,PASS,PASS,PASS,PASS
GCA_000953635.1,GCA_001648625.1,GCA_000953635.1__GCA_001648625.1,PASS,PASS,PASS,PASS
GCA_000953635.1,GCA_900102325.1,GCA_000953635.1__GCA_900102325.1,PASS,PASS,PASS,PASS
GCA_000953655.1,GCA_900452565.1,GCA_000953655.1__GCA_900452565.1,PASS,PASS,PASS,PASS
GCA_000955725.1,GCA_034343125.1,GCA_000955725.1__GCA_034343125.1,PASS,PASS,PASS,PASS
GCA_000955735.1,GCA_026914285.1,GCA_000955735.1__GCA_026914285.1,PASS,PASS,PASS,PASS
GCA_000955745.1,GCA_026810225.1,GCA_000955745.1__GCA_026810225.1,PASS,PASS,PASS,PASS
GCA_000956415.1,GCA_003367705.1,GCA_000956415.1__GCA_003367705.1,PASS,PASS,PASS,PASS
GCA_000956575.1,GCA_017831975.1,GCA_000956575.1__GCA_017831975.1,PASS,PASS,PASS,PASS
GCA_000956575.1,GCA_027921945.1,GCA_000956575.1__GCA_027921945.1,PASS,PASS,PASS,PASS
GCA_000956575.1,GCA_039534005.1,GCA_000956575.1__GCA_039534005.1,PASS,PASS,PASS,PASS
GCA_000959325.1,GCA_001513745.1,GCA_000959325.1__GCA_001513745.1,PASS,PASS,PASS,PASS
GCA_000959365.1,GCA_001522135.2,GCA_000959365.1__GCA_001522135.2,PASS,PASS,PASS,PASS
GCA_000959365.1,GCA_900608545.1,GCA_000959365.1__GCA_900608545.1,PASS,PASS,PASS,PASS
GCA_000959365.1,GCA_902829515.1,GCA_000959365.1__GCA_902829515.1,PASS,PASS,PASS,PASS
GCA_000959445.1,GCA_020099355.1,GCA_000959445.1__GCA_020099355.1,PASS,PASS,PASS,PASS
GCA_000959445.1,GCA_902830295.1,GCA_000959445.1__GCA_902830295.1,PASS,PASS,PASS,PASS
GCA_000959525.1,GCA_900446205.1,GCA_000959525.1__GCA_900446205.1,PASS,PASS,PASS,PASS
GCA_000959725.1,GCA_900446225.1,GCA_000959725.1__GCA_900446225.1,PASS,PASS,PASS,PASS
GCA_000959725.1,GCA_965135605.1,GCA_000959725.1__GCA_965135605.1,PASS,PASS,PASS,PASS
GCA_000960265.2,GCA_001267695.1,GCA_000960265.2__GCA_001267695.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000960265.2,GCA_001461825.1,GCA_000960265.2__GCA_001461825.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000960265.2,GCA_001461835.1,GCA_000960265.2__GCA_001461835.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000960265.2,GCA_002117165.1,GCA_000960265.2__GCA_002117165.1,PASS,PASS,PASS,PASS
GCA_000960265.2,GCA_003431885.1,GCA_000960265.2__GCA_003431885.1,PASS,PASS,PASS,PASS
GCA_000960265.2,GCA_900100225.1,GCA_000960265.2__GCA_900100225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000960825.1,GCA_001305595.1,GCA_000960825.1__GCA_001305595.1,PASS,PASS,PASS,PASS
GCA_000960995.1,GCA_902832765.1,GCA_000960995.1__GCA_902832765.1,PASS,PASS,PASS,PASS
GCA_000961515.1,GCA_003002115.1,GCA_000961515.1__GCA_003002115.1,PASS,PASS,PASS,PASS
GCA_000961515.1,GCA_902833645.1,GCA_000961515.1__GCA_902833645.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000963885.1,GCA_025994335.1,GCA_000963885.1__GCA_025994335.1,PASS,PASS,PASS,PASS
GCA_000963905.1,GCA_004341595.1,GCA_000963905.1__GCA_004341595.1,PASS,PASS,PASS,PASS
GCA_000963925.1,GCA_007989305.1,GCA_000963925.1__GCA_007989305.1,PASS,PASS,PASS,PASS
GCA_000963925.1,GCA_025996105.1,GCA_000963925.1__GCA_025996105.1,PASS,PASS,PASS,PASS
GCA_000963945.1,GCA_007991075.1,GCA_000963945.1__GCA_007991075.1,PASS,PASS,PASS,PASS
GCA_000963945.1,GCA_025995715.1,GCA_000963945.1__GCA_025995715.1,PASS,PASS,PASS,PASS
GCA_000963965.1,GCA_007989335.1,GCA_000963965.1__GCA_007989335.1,PASS,PASS,PASS,PASS
GCA_000963965.1,GCA_025995575.1,GCA_000963965.1__GCA_025995575.1,PASS,PASS,PASS,PASS
GCA_000964205.1,GCA_001581005.1,GCA_000964205.1__GCA_001581005.1,PASS,PASS,PASS,PASS
GCA_000964205.1,GCA_002358055.1,GCA_000964205.1__GCA_002358055.1,PASS,PASS,PASS,PASS
GCA_000964205.1,GCA_006539325.1,GCA_000964205.1__GCA_006539325.1,PASS,PASS,PASS,PASS
GCA_000964225.1,GCA_007989285.1,GCA_000964225.1__GCA_007989285.1,PASS,PASS,PASS,PASS
GCA_000964225.1,GCA_025995395.1,GCA_000964225.1__GCA_025995395.1,PASS,PASS,PASS,PASS
GCA_000964385.1,GCA_025995295.1,GCA_000964385.1__GCA_025995295.1,PASS,PASS,PASS,PASS
GCA_000964385.1,GCA_900129125.1,GCA_000964385.1__GCA_900129125.1,PASS,PASS,PASS,PASS
GCA_000964405.1,GCA_003207935.1,GCA_000964405.1__GCA_003207935.1,PASS,PASS,PASS,PASS
GCA_000964405.1,GCA_006539705.1,GCA_000964405.1__GCA_006539705.1,PASS,PASS,PASS,PASS
GCA_000964425.1,GCA_949281285.1,GCA_000964425.1__GCA_949281285.1,PASS,PASS,PASS,PASS
GCA_000964465.1,GCA_001580935.1,GCA_000964465.1__GCA_001580935.1,PASS,PASS,PASS,PASS
GCA_000964465.1,GCA_007990185.1,GCA_000964465.1__GCA_007990185.1,PASS,PASS,PASS,PASS
GCA_000964465.1,GCA_025995135.1,GCA_000964465.1__GCA_025995135.1,PASS,PASS,PASS,PASS
GCA_000964545.1,GCA_001418295.1,GCA_000964545.1__GCA_001418295.1,PASS,PASS,PASS,PASS
GCA_000964545.1,GCA_001517325.1,GCA_000964545.1__GCA_001517325.1,PASS,PASS,PASS,PASS
GCA_000966185.1,GCA_002237775.1,GCA_000966185.1__GCA_002237775.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000966185.1,GCA_900156125.1,GCA_000966185.1__GCA_900156125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000966225.1,GCA_001295365.1,GCA_000966225.1__GCA_001295365.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000966225.1,GCA_001700985.1,GCA_000966225.1__GCA_001700985.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000966245.1,GCA_014217335.1,GCA_000966245.1__GCA_014217335.1,PASS,PASS,PASS,PASS
GCA_000967245.1,GCA_042676405.1,GCA_000967245.1__GCA_042676405.1,PASS,PASS,PASS,PASS
GCA_000968195.1,GCA_008124675.1,GCA_000968195.1__GCA_008124675.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968255.1,GCA_001514135.1,GCA_000968255.1__GCA_001514135.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968255.1,GCA_005405965.1,GCA_000968255.1__GCA_005405965.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968255.1,GCA_005405985.1,GCA_000968255.1__GCA_005405985.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968255.1,GCA_029277425.1,GCA_000968255.1__GCA_029277425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968255.1,GCA_039544815.1,GCA_000968255.1__GCA_039544815.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000968535.1,GCA_048820425.1,GCA_000968535.1__GCA_048820425.1,PASS,PASS,PASS,PASS
GCA_000969625.1,GCA_900660695.1,GCA_000969625.1__GCA_900660695.1,PASS,PASS,PASS,PASS
GCA_000969765.1,GCA_900475235.1,GCA_000969765.1__GCA_900475235.1,PASS,PASS,PASS,PASS
GCA_000969825.1,GCA_020297465.1,GCA_000969825.1__GCA_020297465.1,PASS,PASS,PASS,PASS
GCA_000970025.1,GCA_001316305.1,GCA_000970025.1__GCA_001316305.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000970205.1,GCA_000970245.1,GCA_000970205.1__GCA_000970245.1,PASS,PASS,PASS,PASS
GCA_000970285.1,GCA_001316205.1,GCA_000970285.1__GCA_001316205.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000970345.1,GCA_902833845.1,GCA_000970345.1__GCA_902833845.1,PASS,PASS,PASS,PASS
GCA_000970435.1,GCA_900128975.1,GCA_000970435.1__GCA_900128975.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000970795.1,GCA_042663165.1,GCA_000970795.1__GCA_042663165.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000971275.1,GCA_900112505.1,GCA_000971275.1__GCA_900112505.1,PASS,PASS,PASS,PASS
GCA_000971805.1,GCA_001611855.1,GCA_000971805.1__GCA_001611855.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000971805.1,GCA_001632805.1,GCA_000971805.1__GCA_001632805.1,PASS,PASS,PASS,PASS
GCA_000971805.1,GCA_001942545.1,GCA_000971805.1__GCA_001942545.1,PASS,PASS,PASS,PASS
GCA_000971805.1,GCA_002102055.1,GCA_000971805.1__GCA_002102055.1,PASS,PASS,PASS,PASS
GCA_000971805.1,GCA_003390495.1,GCA_000971805.1__GCA_003390495.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000971805.1,GCA_004355245.1,GCA_000971805.1__GCA_004355245.1,PASS,PASS,PASS,PASS
GCA_000971975.1,GCA_900112925.1,GCA_000971975.1__GCA_900112925.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000972175.1,GCA_001400235.1,GCA_000972175.1__GCA_001400235.1,PASS,PASS,PASS,PASS
GCA_000973705.1,GCA_001020205.1,GCA_000973705.1__GCA_001020205.1,PASS,PASS,PASS,PASS
GCA_000973705.1,GCA_002008145.1,GCA_000973705.1__GCA_002008145.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000973705.1,GCA_900461305.1,GCA_000973705.1__GCA_900461305.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000974365.1,GCA_055385405.1,GCA_000974365.1__GCA_055385405.1,PASS,PASS,PASS,PASS
GCA_000974445.1,GCA_024171805.1,GCA_000974445.1__GCA_024171805.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000974705.1,GCA_002101595.1,GCA_000974705.1__GCA_002101595.1,PASS,PASS,PASS,PASS
GCA_000975075.1,GCA_013409005.1,GCA_000975075.1__GCA_013409005.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000978515.1,GCA_001188955.3,GCA_000978515.1__GCA_001188955.3,PASS,PASS,PASS,PASS
GCA_000978515.1,GCA_014649975.1,GCA_000978515.1__GCA_014649975.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000980835.1,GCA_900637605.1,GCA_000980835.1__GCA_900637605.1,PASS,PASS,PASS,PASS
GCA_000981035.1,GCA_004342745.1,GCA_000981035.1__GCA_004342745.1,PASS,PASS,PASS,PASS
GCA_000982825.1,GCA_001971035.1,GCA_000982825.1__GCA_001971035.1,PASS,PASS,PASS,PASS
GCA_000982825.1,GCA_016103025.1,GCA_000982825.1__GCA_016103025.1,PASS,PASS,PASS,PASS
GCA_000982825.1,GCA_041222885.1,GCA_000982825.1__GCA_041222885.1,PASS,PASS,PASS,PASS
GCA_000982825.1,GCA_050901575.1,GCA_000982825.1__GCA_050901575.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000982825.1,GCA_900447395.1,GCA_000982825.1__GCA_900447395.1,PASS,PASS,PASS,PASS
GCA_000986865.1,GCA_003862465.1,GCA_000986865.1__GCA_003862465.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000987075.1,GCA_001758385.2,GCA_000987075.1__GCA_001758385.2,PASS,PASS,PASS,PASS
GCA_000987075.1,GCA_029633825.1,GCA_000987075.1__GCA_029633825.1,PASS,PASS,PASS,PASS
GCA_000988235.1,GCA_001552415.1,GCA_000988235.1__GCA_001552415.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_001005065.1,GCA_001042635.1,GCA_001005065.1__GCA_001042635.1,PASS,PASS,PASS,PASS
GCA_001005145.1,GCA_900105925.1,GCA_001005145.1__GCA_900105925.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001005405.1,GCA_033795025.1,GCA_001005405.1__GCA_033795025.1,PASS,PASS,PASS,PASS
GCA_001005405.1,GCA_051172975.1,GCA_001005405.1__GCA_051172975.1,PASS,PASS,PASS,PASS
GCA_001006005.1,GCA_901482655.1,GCA_001006005.1__GCA_901482655.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_001006305.1,GCA_014201455.1,GCA_001006305.1__GCA_014201455.1,PASS,PASS,PASS,PASS
GCA_001006485.1,GCA_006385365.1,GCA_001006485.1__GCA_006385365.1,PASS,PASS,PASS,PASS
GCA_001006765.1,GCA_002902045.1,GCA_001006765.1__GCA_002902045.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001006765.1,GCA_029024945.1,GCA_001006765.1__GCA_029024945.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001007935.1,GCA_008124795.1,GCA_001007935.1__GCA_008124795.1,PASS,PASS,PASS,PASS
GCA_001007995.1,GCA_014640655.1,GCA_001007995.1__GCA_014640655.1,PASS,PASS,PASS,PASS
GCA_001007995.1,GCA_042648385.1,GCA_001007995.1__GCA_042648385.1,PASS,PASS,PASS,PASS
GCA_001008165.2,GCA_014199315.1,GCA_001008165.2__GCA_014199315.1,PASS,PASS,PASS,PASS
GCA_001008755.1,GCA_001436475.1,GCA_001008755.1__GCA_001436475.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001008755.1,GCA_001591905.1,GCA_001008755.1__GCA_001591905.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001008755.1,GCA_900113455.1,GCA_001008755.1__GCA_900113455.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001010405.1,GCA_001887595.1,GCA_001010405.1__GCA_001887595.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001010925.1,GCA_001886695.1,GCA_001010925.1__GCA_001886695.1,PASS,PASS,PASS,PASS
GCA_001011015.1,GCA_001558495.2,GCA_001011015.1__GCA_001558495.2,FAIL_INITIAL,PASS,PASS,PASS
GCA_001011015.1,GCA_001998785.1,GCA_001011015.1__GCA_001998785.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001011015.1,GCA_004137845.1,GCA_001011015.1__GCA_004137845.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001011015.1,GCA_030398735.1,GCA_001011015.1__GCA_030398735.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001011015.1,GCA_900460535.1,GCA_001011015.1__GCA_900460535.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001011015.1,GCA_965139125.1,GCA_001011015.1__GCA_965139125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001012775.1,GCA_003013405.1,GCA_001012775.1__GCA_003013405.1,PASS,PASS,PASS,PASS
GCA_001012775.1,GCA_006540185.1,GCA_001012775.1__GCA_006540185.1,PASS,PASS,PASS,PASS
GCA_001013005.1,GCA_001676785.2,GCA_001013005.1__GCA_001676785.2,FAIL_INITIAL,PASS,PASS,PASS
GCA_001013305.1,GCA_001021555.1,GCA_001013305.1__GCA_001021555.1,PASS,PASS,PASS,PASS
GCA_001014685.1,GCA_001618885.1,GCA_001014685.1__GCA_001618885.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001014685.1,GCA_002902505.1,GCA_001014685.1__GCA_002902505.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001014685.1,GCA_016724565.1,GCA_001014685.1__GCA_016724565.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001014685.1,GCA_900637235.1,GCA_001014685.1__GCA_900637235.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001017775.3,GCA_001931675.1,GCA_001017775.3__GCA_001931675.1,PASS,PASS,PASS,PASS
GCA_001019715.1,GCA_024622045.1,GCA_001019715.1__GCA_024622045.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001019715.1,GCA_042646325.1,GCA_001019715.1__GCA_042646325.1,PASS,PASS,PASS,PASS
GCA_001020205.1,GCA_002008145.1,GCA_001020205.1__GCA_002008145.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001020205.1,GCA_900461305.1,GCA_001020205.1__GCA_900461305.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_001025135.1,GCA_900637095.1,GCA_001025135.1__GCA_900637095.1,PASS,PASS,PASS,PASS
GCA_001025175.1,GCA_001311295.1,GCA_001025175.1__GCA_001311295.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_001025175.1,GCA_900637145.1,GCA_001025175.1__GCA_900637145.1,PASS,PASS,PASS,PASS
GCA_001025195.1,GCA_001042615.1,GCA_001025195.1__GCA_001042615.1,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS,PASS
GCA_001025195.1,GCA_050516145.1,GCA_001025195.1__GCA_050516145.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_001027285.1,GCA_003387095.1,GCA_001027285.1__GCA_003387095.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001027865.1,GCA_022870905.1,GCA_001027865.1__GCA_022870905.1,PASS,PASS,PASS,PASS
GCA_001027985.1,GCA_001435935.1,GCA_001027985.1__GCA_001435935.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001028625.1,GCA_001461885.1,GCA_001028625.1__GCA_001461885.1,PASS,PASS,PASS,PASS
GCA_001028665.1,GCA_902832895.1,GCA_001028665.1__GCA_902832895.1,PASS,PASS,PASS,PASS
GCA_001028705.1,GCA_014196855.1,GCA_001028705.1__GCA_014196855.1,PASS,PASS,PASS,PASS
GCA_001029265.1,GCA_002028345.1,GCA_001029265.1__GCA_002028345.1,PASS,PASS,PASS,PASS
GCA_001029435.1,GCA_003025575.1,GCA_001029435.1__GCA_003025575.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001029435.1,GCA_014652075.1,GCA_001029435.1__GCA_014652075.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001029435.1,GCA_042430005.1,GCA_001029435.1__GCA_042430005.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001029455.1,GCA_003025595.1,GCA_001029455.1__GCA_003025595.1,PASS,PASS,PASS,PASS
GCA_001038685.1,GCA_019056595.1,GCA_001038685.1__GCA_019056595.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001039055.1,GCA_900129615.1,GCA_001039055.1__GCA_900129615.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_001039475.1,GCA_029277305.1,GCA_001039475.1__GCA_029277305.1,PASS,PASS,PASS,PASS
GCA_001039475.1,GCA_030404055.1,GCA_001039475.1__GCA_030404055.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_001039475.1,GCA_030815225.1,GCA_001039475.1__GCA_030815225.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_001040945.1,GCA_013180375.1,GCA_001040945.1__GCA_013180375.1,PASS,PASS,PASS,PASS
GCA_001042595.1,GCA_900105745.1,GCA_001042595.1__GCA_900105745.1,PASS,PASS,PASS,PASS
GCA_001042595.1,GCA_900637175.1,GCA_001042595.1__GCA_900637175.1,PASS,PASS,PASS,PASS
GCA_001042615.1,GCA_050516145.1,GCA_001042615.1__GCA_050516145.1,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_001042655.1,GCA_003397685.1,GCA_001042655.1__GCA_003397685.1,PASS,PASS,PASS,PASS
GCA_001042655.1,GCA_004336685.1,GCA_001042655.1__GCA_004336685.1,PASS,PASS,PASS,PASS
GCA_001042655.1,GCA_040427895.1,GCA_001042655.1__GCA_040427895.1,PASS,PASS,PASS,PASS
GCA_001042655.1,GCA_049262665.1,GCA_001042655.1__GCA_049262665.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_001042655.1,GCA_049262885.1,GCA_001042655.1__GCA_049262885.1,PASS,PASS,PASS,PASS
GCA_001042655.1,GCA_900105405.1,GCA_001042655.1__GCA_900105405.1,PASS,PASS,PASS,PASS
